서울ㆍ인천ㆍ경기도,인천,A02,2024-11-04 12:00,구름많음,9,14,30
서울ㆍ인천ㆍ경기도,인천,A01,2024-11-05 00:00,맑음,5,12,10
서울ㆍ인천ㆍ경기도,인천,A01,2024-11-06 00:00,맑음,5,13,10
서울ㆍ인천ㆍ경기도,인천,A01,2024-11-07 00:00,맑음,7,15,10
서울ㆍ인천ㆍ경기도,수원,A02,2024-10-31 00:00,맑음,11,21,10
서울ㆍ인천ㆍ경기도,수원,A02,2024-10-31 12:00,맑음,11,21,10
서울ㆍ인천ㆍ경기도,수원,A02,2024-11-01 00:00,구름많음,11,21,30
서울ㆍ인천ㆍ경기도,수원,A02,2024-11-01 12:00,구름많음,11,21,30
서울ㆍ인천ㆍ경기도,수원,A02,2024-11-02 00:00,구름많음,13,20,30
서울ㆍ인천ㆍ경기도,수원,A02,2024-11-02 12:00,구름많음,13,20,30
서울ㆍ인천ㆍ경기도,수원,A02,2024-11-03 00:00,구름많음,10,18,30
서울ㆍ인천ㆍ경기도,수원,A02,2024-11-03 12:00,구름많음,10,18,30
서울ㆍ인천ㆍ경기도,수원,A02,2024-11-04 00:00,구름많음,8,14,30
서울ㆍ인천ㆍ경기도,수원,A02,2024-11-04 12:00,구름많음,8,14,30
서울ㆍ인천ㆍ경기도,수원,A01,2024-11-05 00:00,맑음,4,12,10
서울ㆍ인천ㆍ경기도,수원,A01,2024-11-06 00:00,맑음,3,13,10
서울ㆍ인천ㆍ경기도,수원,A01,2024-11-07 00:00,맑음,4,15,10
서울ㆍ인천ㆍ경기도,파주,A02,2024-10-31 00:00,맑음,8,21,10
서울ㆍ인천ㆍ경기도,파주,A02,2024-10-31 12:00,맑음,8,21,10
서울ㆍ인천ㆍ경기도,파주,A02,2024-11-01 00:00,구름많음,9,20,30
서울ㆍ인천ㆍ경기도,파주,A02,2024-11-01 12:00,구름많음,9,20,30
서울ㆍ인천ㆍ경기도,파주,A02,2024-11-02 00:00,구름많음,11,19,30
서울ㆍ인천ㆍ경기도,파주,A02,2024-11-02 12:00,구름많음,11,19,30
서울ㆍ인천ㆍ경기도,파주,A02,2024-11-03 00:00,구름많음,9,19,30
서울ㆍ인천ㆍ경기도,파주,A02,2024-11-03 12:00,구름많음,9,19,30
서울ㆍ인천ㆍ경기도,파주,A02,2024-11-04 00:00,구름많음,7,13,30
서울ㆍ인천ㆍ경기도,파주,A02,2024-11-04 12:00,구름많음,7,13,30
서울ㆍ인천ㆍ경기도,파주,A01,2024-11-05 00:00,맑음,1,12,10
서울ㆍ인천ㆍ경기도,파주,A01,2024-11-06 00:00,맑음,0,13,10
서울ㆍ인천ㆍ경기도,파주,A01,2024-11-07 00:00,맑음,2,14,10
서울ㆍ인천ㆍ경기도,이천,A02,2024-10-31 00:00,맑음,8,21,10
서울ㆍ인천ㆍ경기도,이천,A02,2024-10-31 12:00,맑음,8,21,10
서울ㆍ인천ㆍ경기도,이천,A02,2024-11-01 00:00,구름많음,9,20,30
서울ㆍ인천ㆍ경기도,이천,A02,2024-11-01 12:00,구름많음,9,20,30
서울ㆍ인천ㆍ경기도,이천,A02,2024-11-02 00:00,구름많음,11,20,30
서울ㆍ인천ㆍ경기도,이천,A02,2024-11-02 12:00,구름많음,11,20,30
서울ㆍ인천ㆍ경기도,이천,A02,2024-11-03 00:00,구름많음,9,19,30
서울ㆍ인천ㆍ경기도,이천,A02,2024-11-03 12:00,구름많음,9,19,30
서울ㆍ인천ㆍ경기도,이천,A02,2024-11-04 00:00,구름많음,7,14,30
서울ㆍ인천ㆍ경기도,이천,A02,2024-11-04 12:00,구름많음,7,14,30
서울ㆍ인천ㆍ경기도,이천,A01,2024-11-05 00:00,맑음,2,12,10
서울ㆍ인천ㆍ경기도,이천,A01,2024-11-06 00:00,맑음,0,13,10
서울ㆍ인천ㆍ경기도,이천,A01,2024-11-07 00:00,맑음,1,14,10
서울ㆍ인천ㆍ경기도,평택,A02,2024-10-31 00:00,맑음,10,22,10
서울ㆍ인천ㆍ경기도,평택,A02,2024-10-31 12:00,맑음,10,22,10
서울ㆍ인천ㆍ경기도,평택,A02,2024-11-01 00:00,구름많음,11,21,30
서울ㆍ인천ㆍ경기도,평택,A02,2024-11-01 12:00,구름많음,11,21,30
서울ㆍ인천ㆍ경기도,평택,A02,2024-11-02 00:00,구름많음,13,20,30
서울ㆍ인천ㆍ경기도,평택,A02,2024-11-02 12:00,구름많음,13,20,30
서울ㆍ인천ㆍ경기도,평택,A02,2024-11-03 00:00,구름많음,12,20,30
서울ㆍ인천ㆍ경기도,평택,A02,2024-11-03 12:00,구름많음,12,20,30
서울ㆍ인천ㆍ경기도,평택,A02,2024-11-04 00:00,구름많음,10,14,30
서울ㆍ인천ㆍ경기도,평택,A02,2024-11-04 12:00,구름많음,10,14,30
서울ㆍ인천ㆍ경기도,평택,A01,2024-11-05 00:00,맑음,4,13,10
서울ㆍ인천ㆍ경기도,평택,A01,2024-11-06 00:00,맑음,4,15,10
서울ㆍ인천ㆍ경기도,평택,A01,2024-11-07 00:00,맑음,5,16,10
강원도영서,춘천,A02,2024-10-31 00:00,구름많음,9,20,20
강원도영서,춘천,A02,2024-10-31 12:00,맑음,9,20,10
강원도영서,춘천,A02,2024-11-01 00:00,구름많음,9,19,30
강원도영서,춘천,A02,2024-11-01 12:00,구름많음,9,19,30
강원도영서,춘천,A02,2024-11-02 00:00,구름많음,11,18,30
강원도영서,춘천,A02,2024-11-02 12:00,구름많음,11,18,20
강원도영서,춘천,A02,2024-11-03 00:00,구름많음,10,18,20
강원도영서,춘천,A02,2024-11-03 12:00,구름많음,10,18,20
강원도영서,춘천,A02,2024-11-04 00:00,구름많음,8,13,20
강원도영서,춘천,A02,2024-11-04 12:00,구름많음,8,13,20
강원도영서,춘천,A01,2024-11-05 00:00,맑음,3,12,20
강원도영서,춘천,A01,2024-11-06 00:00,맑음,1,13,10
강원도영서,춘천,A01,2024-11-07 00:00,맑음,2,14,10
강원도영서,원주,A02,2024-10-31 00:00,구름많음,10,21,20
강원도영서,원주,A02,2024-10-31 12:00,맑음,10,21,10
강원도영서,원주,A02,2024-11-01 00:00,구름많음,10,20,30
강원도영서,원주,A02,2024-11-01 12:00,구름많음,10,20,30
강원도영서,원주,A02,2024-11-02 00:00,구름많음,12,19,30
강원도영서,원주,A02,2024-11-02 12:00,구름많음,12,19,20
강원도영서,원주,A02,2024-11-03 00:00,구름많음,11,19,20
강원도영서,원주,A02,2024-11-03 12:00,구름많음,11,19,20
강원도영서,원주,A02,2024-11-04 00:00,구름많음,9,14,20
강원도영서,원주,A02,2024-11-04 12:00,구름많음,9,14,20
강원도영서,원주,A01,2024-11-05 00:00,맑음,3,12,20
강원도영서,원주,A01,2024-11-06 00:00,맑음,2,13,10
강원도영서,원주,A01,2024-11-07 00:00,맑음,3,14,10
강원도영동,강릉,A02,2024-10-31 00:00,구름많음,12,21,20
강원도영동,강릉,A02,2024-10-31 12:00,구름많음,12,21,20
강원도영동,강릉,A02,2024-11-01 00:00,구름많음,13,21,30
강원도영동,강릉,A02,2024-11-01 12:00,흐림,13,21,40
강원도영동,강릉,A02,2024-11-02 00:00,흐리고 비,14,18,70
강원도영동,강릉,A02,2024-11-02 12:00,흐리고 비,14,18,70
강원도영동,강릉,A02,2024-11-03 00:00,구름많음,13,19,20
강원도영동,강릉,A02,2024-11-03 12:00,구름많음,13,19,20
강원도영동,강릉,A02,2024-11-04 00:00,구름많음,12,17,20
강원도영동,강릉,A02,2024-11-04 12:00,구름많음,12,17,20
강원도영동,강릉,A01,2024-11-05 00:00,맑음,7,14,20
강원도영동,강릉,A01,2024-11-06 00:00,맑음,6,15,20
강원도영동,강릉,A01,2024-11-07 00:00,맑음,8,15,20
대전ㆍ세종ㆍ충청남도,대전,A02,2024-10-31 00:00,맑음,11,21,10
대전ㆍ세종ㆍ충청남도,대전,A02,2024-10-31 12:00,맑음,11,21,10
대전ㆍ세종ㆍ충청남도,대전,A02,2024-11-01 00:00,구름많음,12,20,30
대전ㆍ세종ㆍ충청남도,대전,A02,2024-11-01 12:00,구름많음,12,20,30
대전ㆍ세종ㆍ충청남도,대전,A02,2024-11-02 00:00,흐림,14,19,40
대전ㆍ세종ㆍ충청남도,대전,A02,2024-11-02 12:00,구름많음,14,19,20
대전ㆍ세종ㆍ충청남도,대전,A02,2024-11-03 00:00,구름많음,12,20,20
대전ㆍ세종ㆍ충청남도,대전,A02,2024-11-03 12:00,구름많음,12,20,20
대전ㆍ세종ㆍ충청남도,대전,A02,2024-11-04 00:00,구름많음,10,16,20
대전ㆍ세종ㆍ충청남도,대전,A02,2024-11-04 12:00,구름많음,10,16,20
대전ㆍ세종ㆍ충청남도,대전,A01,2024-11-05 00:00,맑음,5,14,20
대전ㆍ세종ㆍ충청남도,대전,A01,2024-11-06 00:00,맑음,3,14,10
대전ㆍ세종ㆍ충청남도,대전,A01,2024-11-07 00:00,맑음,4,15,10
대전ㆍ세종ㆍ충청남도,세종,A02,2024-10-31 00:00,맑음,9,21,10
대전ㆍ세종ㆍ충청남도,세종,A02,2024-10-31 12:00,맑음,9,21,10
대전ㆍ세종ㆍ충청남도,세종,A02,2024-11-01 00:00,구름많음,11,19,30
대전ㆍ세종ㆍ충청남도,세종,A02,2024-11-01 12:00,구름많음,11,19,30
대전ㆍ세종ㆍ충청남도,세종,A02,2024-11-02 00:00,흐림,13,18,40
대전ㆍ세종ㆍ충청남도,세종,A02,2024-11-02 12:00,구름많음,13,18,20
대전ㆍ세종ㆍ충청남도,세종,A02,2024-11-03 00:00,구름많음,11,20,20
대전ㆍ세종ㆍ충청남도,세종,A02,2024-11-03 12:00,구름많음,11,20,20
대전ㆍ세종ㆍ충청남도,세종,A02,2024-11-04 00:00,구름많음,9,15,20
대전ㆍ세종ㆍ충청남도,세종,A02,2024-11-04 12:00,구름많음,9,15,20
대전ㆍ세종ㆍ충청남도,세종,A01,2024-11-05 00:00,맑음,4,13,20
대전ㆍ세종ㆍ충청남도,세종,A01,2024-11-06 00:00,맑음,2,13,10
대전ㆍ세종ㆍ충청남도,세종,A01,2024-11-07 00:00,맑음,3,14,10
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-10-31 00:00,맑음,8,21,10
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-10-31 12:00,맑음,8,21,10
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-11-01 00:00,구름많음,10,20,30
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-11-01 12:00,구름많음,10,20,30
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-11-02 00:00,흐림,12,19,40
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-11-02 12:00,구름많음,12,19,20
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-11-03 00:00,구름많음,11,20,20
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-11-03 12:00,구름많음,11,20,20
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-11-04 00:00,구름많음,9,15,20
대전ㆍ세종ㆍ충청남도,홍성,A02,2024-11-04 12:00,구름많음,9,15,20
대전ㆍ세종ㆍ충청남도,홍성,A01,2024-11-05 00:00,맑음,4,13,20
대전ㆍ세종ㆍ충청남도,홍성,A01,2024-11-06 00:00,맑음,3,14,10
대전ㆍ세종ㆍ충청남도,홍성,A01,2024-11-07 00:00,맑음,3,14,10
충청북도,청주,A02,2024-10-31 00:00,맑음,11,21,10
충청북도,청주,A02,2024-10-31 12:00,맑음,11,21,10
충청북도,청주,A02,2024-11-01 00:00,구름많음,12,20,30
충청북도,청주,A02,2024-11-01 12:00,구름많음,12,20,30
충청북도,청주,A02,2024-11-02 00:00,흐림,14,19,40
충청북도,청주,A02,2024-11-02 12:00,구름많음,14,19,20
충청북도,청주,A02,2024-11-03 00:00,구름많음,12,20,20
충청북도,청주,A02,2024-11-03 12:00,구름많음,12,20,20
충청북도,청주,A02,2024-11-04 00:00,구름많음,9,15,20
충청북도,청주,A02,2024-11-04 12:00,구름많음,9,15,20
충청북도,청주,A01,2024-11-05 00:00,맑음,5,13,10
충청북도,청주,A01,2024-11-06 00:00,맑음,4,14,10
충청북도,청주,A01,2024-11-07 00:00,맑음,4,15,10
충청북도,충주,A02,2024-10-31 00:00,맑음,9,21,10
충청북도,충주,A02,2024-10-31 12:00,맑음,9,21,10
충청북도,충주,A02,2024-11-01 00:00,구름많음,10,20,30
충청북도,충주,A02,2024-11-01 12:00,구름많음,10,20,30
충청북도,충주,A02,2024-11-02 00:00,흐림,13,19,40
충청북도,충주,A02,2024-11-02 12:00,구름많음,13,19,20
충청북도,충주,A02,2024-11-03 00:00,구름많음,11,19,20
충청북도,충주,A02,2024-11-03 12:00,구름많음,11,19,20
충청북도,충주,A02,2024-11-04 00:00,구름많음,7,14,20
충청북도,충주,A02,2024-11-04 12:00,구름많음,7,14,20
충청북도,충주,A01,2024-11-05 00:00,맑음,3,12,10
충청북도,충주,A01,2024-11-06 00:00,맑음,2,13,10
충청북도,충주,A01,2024-11-07 00:00,맑음,2,14,10
충청북도,영동,A02,2024-10-31 00:00,맑음,8,21,10
충청북도,영동,A02,2024-10-31 12:00,맑음,8,21,10
충청북도,영동,A02,2024-11-01 00:00,구름많음,9,20,30
충청북도,영동,A02,2024-11-01 12:00,구름많음,9,20,30
충청북도,영동,A02,2024-11-02 00:00,흐림,13,19,40
충청북도,영동,A02,2024-11-02 12:00,구름많음,13,19,20
충청북도,영동,A02,2024-11-03 00:00,구름많음,11,20,20
충청북도,영동,A02,2024-11-03 12:00,구름많음,11,20,20
충청북도,영동,A02,2024-11-04 00:00,구름많음,8,15,20
충청북도,영동,A02,2024-11-04 12:00,구름많음,8,15,20
충청북도,영동,A01,2024-11-05 00:00,맑음,3,14,10
충청북도,영동,A01,2024-11-06 00:00,맑음,2,15,10
충청북도,영동,A01,2024-11-07 00:00,맑음,3,16,10
광주ㆍ전라남도,광주,A02,2024-10-31 00:00,맑음,12,22,10
광주ㆍ전라남도,광주,A02,2024-10-31 12:00,구름많음,12,22,30
광주ㆍ전라남도,광주,A02,2024-11-01 00:00,구름많음,13,21,30
광주ㆍ전라남도,광주,A02,2024-11-01 12:00,흐림,13,21,40
광주ㆍ전라남도,광주,A02,2024-11-02 00:00,흐림,16,19,40
광주ㆍ전라남도,광주,A02,2024-11-02 12:00,흐림,16,19,40
광주ㆍ전라남도,광주,A02,2024-11-03 00:00,구름많음,13,21,20
광주ㆍ전라남도,광주,A02,2024-11-03 12:00,구름많음,13,21,20
광주ㆍ전라남도,광주,A02,2024-11-04 00:00,구름많음,11,17,20
광주ㆍ전라남도,광주,A02,2024-11-04 12:00,구름많음,11,17,20
광주ㆍ전라남도,광주,A01,2024-11-05 00:00,맑음,8,15,10
광주ㆍ전라남도,광주,A01,2024-11-06 00:00,맑음,6,16,10
광주ㆍ전라남도,광주,A01,2024-11-07 00:00,맑음,5,16,10
광주ㆍ전라남도,목포,A02,2024-10-31 00:00,맑음,13,22,10
광주ㆍ전라남도,목포,A02,2024-10-31 12:00,구름많음,13,22,30
광주ㆍ전라남도,목포,A02,2024-11-01 00:00,구름많음,15,20,30
광주ㆍ전라남도,목포,A02,2024-11-01 12:00,흐림,15,20,40
광주ㆍ전라남도,목포,A02,2024-11-02 00:00,흐림,16,19,40
광주ㆍ전라남도,목포,A02,2024-11-02 12:00,흐림,16,19,40
광주ㆍ전라남도,목포,A02,2024-11-03 00:00,구름많음,14,20,20
광주ㆍ전라남도,목포,A02,2024-11-03 12:00,구름많음,14,20,20
광주ㆍ전라남도,목포,A02,2024-11-04 00:00,구름많음,12,18,20
광주ㆍ전라남도,목포,A02,2024-11-04 12:00,구름많음,12,18,20
광주ㆍ전라남도,목포,A01,2024-11-05 00:00,맑음,10,15,10
광주ㆍ전라남도,목포,A01,2024-11-06 00:00,맑음,9,16,10
광주ㆍ전라남도,목포,A01,2024-11-07 00:00,맑음,9,16,10
광주ㆍ전라남도,여수,A02,2024-10-31 00:00,맑음,16,21,10
광주ㆍ전라남도,여수,A02,2024-10-31 12:00,구름많음,16,21,30
광주ㆍ전라남도,여수,A02,2024-11-01 00:00,구름많음,17,20,30
광주ㆍ전라남도,여수,A02,2024-11-01 12:00,흐림,17,20,40
광주ㆍ전라남도,여수,A02,2024-11-02 00:00,흐림,17,19,40
광주ㆍ전라남도,여수,A02,2024-11-02 12:00,흐림,17,19,40
광주ㆍ전라남도,여수,A02,2024-11-03 00:00,구름많음,16,20,20
광주ㆍ전라남도,여수,A02,2024-11-03 12:00,구름많음,16,20,20
광주ㆍ전라남도,여수,A02,2024-11-04 00:00,구름많음,14,19,20
광주ㆍ전라남도,여수,A02,2024-11-04 12:00,구름많음,14,19,20
광주ㆍ전라남도,여수,A01,2024-11-05 00:00,맑음,11,16,10
광주ㆍ전라남도,여수,A01,2024-11-06 00:00,맑음,9,15,10
광주ㆍ전라남도,여수,A01,2024-11-07 00:00,맑음,10,16,10
광주ㆍ전라남도,순천,A02,2024-10-31 00:00,맑음,13,22,10
광주ㆍ전라남도,순천,A02,2024-10-31 12:00,구름많음,13,22,30
광주ㆍ전라남도,순천,A02,2024-11-01 00:00,구름많음,14,22,30
광주ㆍ전라남도,순천,A02,2024-11-01 12:00,흐림,14,22,40
광주ㆍ전라남도,순천,A02,2024-11-02 00:00,흐림,17,21,40
광주ㆍ전라남도,순천,A02,2024-11-02 12:00,흐림,17,21,40
광주ㆍ전라남도,순천,A02,2024-11-03 00:00,구름많음,14,22,20
광주ㆍ전라남도,순천,A02,2024-11-03 12:00,구름많음,14,22,20
광주ㆍ전라남도,순천,A02,2024-11-04 00:00,구름많음,13,19,20
광주ㆍ전라남도,순천,A02,2024-11-04 12:00,구름많음,13,19,20
광주ㆍ전라남도,순천,A01,2024-11-05 00:00,맑음,8,17,10
광주ㆍ전라남도,순천,A01,2024-11-06 00:00,맑음,6,17,10
광주ㆍ전라남도,순천,A01,2024-11-07 00:00,맑음,7,18,10
광주ㆍ전라남도,광양,A02,2024-10-31 00:00,맑음,15,22,10
광주ㆍ전라남도,광양,A02,2024-10-31 12:00,구름많음,15,22,30
광주ㆍ전라남도,광양,A02,2024-11-01 00:00,구름많음,16,21,30
광주ㆍ전라남도,광양,A02,2024-11-01 12:00,흐림,16,21,40
광주ㆍ전라남도,광양,A02,2024-11-02 00:00,흐림,18,20,40
광주ㆍ전라남도,광양,A02,2024-11-02 12:00,흐림,18,20,40
광주ㆍ전라남도,광양,A02,2024-11-03 00:00,구름많음,14,22,20
광주ㆍ전라남도,광양,A02,2024-11-03 12:00,구름많음,14,22,20
광주ㆍ전라남도,광양,A02,2024-11-04 00:00,구름많음,12,19,20
광주ㆍ전라남도,광양,A02,2024-11-04 12:00,구름많음,12,19,20
광주ㆍ전라남도,광양,A01,2024-11-05 00:00,맑음,9,17,10
광주ㆍ전라남도,광양,A01,2024-11-06 00:00,맑음,6,16,10
광주ㆍ전라남도,광양,A01,2024-11-07 00:00,맑음,5,16,10
광주ㆍ전라남도,나주,A02,2024-10-31 00:00,맑음,9,22,10
광주ㆍ전라남도,나주,A02,2024-10-31 12:00,구름많음,9,22,30
광주ㆍ전라남도,나주,A02,2024-11-01 00:00,구름많음,12,20,30
광주ㆍ전라남도,나주,A02,2024-11-01 12:00,흐림,12,20,40
광주ㆍ전라남도,나주,A02,2024-11-02 00:00,흐림,15,19,40
광주ㆍ전라남도,나주,A02,2024-11-02 12:00,흐림,15,19,40
광주ㆍ전라남도,나주,A02,2024-11-03 00:00,구름많음,12,21,20
광주ㆍ전라남도,나주,A02,2024-11-03 12:00,구름많음,12,21,20
광주ㆍ전라남도,나주,A02,2024-11-04 00:00,구름많음,11,18,20
광주ㆍ전라남도,나주,A02,2024-11-04 12:00,구름많음,11,18,20
광주ㆍ전라남도,나주,A01,2024-11-05 00:00,맑음,7,15,10
광주ㆍ전라남도,나주,A01,2024-11-06 00:00,맑음,4,16,10
광주ㆍ전라남도,나주,A01,2024-11-07 00:00,맑음,4,17,10
전라북도,전주,A02,2024-10-31 00:00,맑음,11,22,10
전라북도,전주,A02,2024-10-31 12:00,구름많음,11,22,30
전라북도,전주,A02,2024-11-01 00:00,구름많음,12,21,30
전라북도,전주,A02,2024-11-01 12:00,흐림,12,21,40
전라북도,전주,A02,2024-11-02 00:00,흐림,15,20,40
전라북도,전주,A02,2024-11-02 12:00,구름많음,15,20,20
전라북도,전주,A02,2024-11-03 00:00,구름많음,12,19,20
전라북도,전주,A02,2024-11-03 12:00,구름많음,12,19,20
전라북도,전주,A02,2024-11-04 00:00,구름많음,10,17,20
전라북도,전주,A02,2024-11-04 12:00,구름많음,10,17,20
전라북도,전주,A01,2024-11-05 00:00,맑음,5,15,10
전라북도,전주,A01,2024-11-06 00:00,맑음,5,15,10
전라북도,전주,A01,2024-11-07 00:00,맑음,5,16,10
전라북도,군산,A02,2024-10-31 00:00,맑음,12,21,10
전라북도,군산,A02,2024-10-31 12:00,구름많음,12,21,30
전라북도,군산,A02,2024-11-01 00:00,구름많음,13,21,30
전라북도,군산,A02,2024-11-01 12:00,흐림,13,21,40
전라북도,군산,A02,2024-11-02 00:00,흐림,15,19,40
전라북도,군산,A02,2024-11-02 12:00,구름많음,15,19,20
전라북도,군산,A02,2024-11-03 00:00,구름많음,13,19,20
전라북도,군산,A02,2024-11-03 12:00,구름많음,13,19,20
전라북도,군산,A02,2024-11-04 00:00,구름많음,11,15,20
전라북도,군산,A02,2024-11-04 12:00,구름많음,11,15,20
전라북도,군산,A01,2024-11-05 00:00,맑음,6,14,10
전라북도,군산,A01,2024-11-06 00:00,맑음,5,14,10
전라북도,군산,A01,2024-11-07 00:00,맑음,6,15,10
전라북도,정읍,A02,2024-10-31 00:00,맑음,10,22,10
전라북도,정읍,A02,2024-10-31 12:00,구름많음,10,22,30
전라북도,정읍,A02,2024-11-01 00:00,구름많음,11,21,30
전라북도,정읍,A02,2024-11-01 12:00,흐림,11,21,40
전라북도,정읍,A02,2024-11-02 00:00,흐림,14,20,40
전라북도,정읍,A02,2024-11-02 12:00,구름많음,14,20,20
전라북도,정읍,A02,2024-11-03 00:00,구름많음,12,19,20
전라북도,정읍,A02,2024-11-03 12:00,구름많음,12,19,20
전라북도,정읍,A02,2024-11-04 00:00,구름많음,9,16,20
전라북도,정읍,A02,2024-11-04 12:00,구름많음,9,16,20
전라북도,정읍,A01,2024-11-05 00:00,맑음,6,14,10
전라북도,정읍,A01,2024-11-06 00:00,맑음,5,14,10
전라북도,정읍,A01,2024-11-07 00:00,맑음,4,15,10
전라북도,남원,A02,2024-10-31 00:00,맑음,10,21,10
전라북도,남원,A02,2024-10-31 12:00,구름많음,10,21,30
전라북도,남원,A02,2024-11-01 00:00,구름많음,11,21,30
전라북도,남원,A02,2024-11-01 12:00,흐림,11,21,40
전라북도,남원,A02,2024-11-02 00:00,흐림,15,20,40
전라북도,남원,A02,2024-11-02 12:00,구름많음,15,20,20
전라북도,남원,A02,2024-11-03 00:00,구름많음,13,20,20
전라북도,남원,A02,2024-11-03 12:00,구름많음,13,20,20
전라북도,남원,A02,2024-11-04 00:00,구름많음,10,15,20
전라북도,남원,A02,2024-11-04 12:00,구름많음,10,15,20
전라북도,남원,A01,2024-11-05 00:00,맑음,5,14,10
전라북도,남원,A01,2024-11-06 00:00,맑음,4,16,10
전라북도,남원,A01,2024-11-07 00:00,맑음,4,16,10
전라북도,고창,A02,2024-10-31 00:00,맑음,10,22,10
전라북도,고창,A02,2024-10-31 12:00,구름많음,10,22,30
전라북도,고창,A02,2024-11-01 00:00,구름많음,11,21,30
전라북도,고창,A02,2024-11-01 12:00,흐림,11,21,40
전라북도,고창,A02,2024-11-02 00:00,흐림,14,19,40
전라북도,고창,A02,2024-11-02 12:00,구름많음,14,19,20
전라북도,고창,A02,2024-11-03 00:00,구름많음,11,19,20
전라북도,고창,A02,2024-11-03 12:00,구름많음,11,19,20
전라북도,고창,A02,2024-11-04 00:00,구름많음,10,15,20
전라북도,고창,A02,2024-11-04 12:00,구름많음,10,15,20
전라북도,고창,A01,2024-11-05 00:00,맑음,7,13,10
전라북도,고창,A01,2024-11-06 00:00,맑음,5,14,10
전라북도,고창,A01,2024-11-07 00:00,맑음,4,15,10
전라북도,무주,A02,2024-10-31 00:00,맑음,9,20,10
전라북도,무주,A02,2024-10-31 12:00,구름많음,9,20,30
전라북도,무주,A02,2024-11-01 00:00,구름많음,9,19,30
전라북도,무주,A02,2024-11-01 12:00,흐림,9,19,40
전라북도,무주,A02,2024-11-02 00:00,흐림,13,18,40
전라북도,무주,A02,2024-11-02 12:00,구름많음,13,18,20
전라북도,무주,A02,2024-11-03 00:00,구름많음,11,18,20
전라북도,무주,A02,2024-11-03 12:00,구름많음,11,18,20
전라북도,무주,A02,2024-11-04 00:00,구름많음,8,14,20
전라북도,무주,A02,2024-11-04 12:00,구름많음,8,14,20
전라북도,무주,A01,2024-11-05 00:00,맑음,3,13,10
전라북도,무주,A01,2024-11-06 00:00,맑음,2,14,10
전라북도,무주,A01,2024-11-07 00:00,맑음,3,15,10
부산ㆍ울산ㆍ경상남도,부산,A02,2024-10-31 00:00,구름많음,17,23,30
부산ㆍ울산ㆍ경상남도,부산,A02,2024-10-31 12:00,구름많음,17,23,30
부산ㆍ울산ㆍ경상남도,부산,A02,2024-11-01 00:00,흐림,17,23,40
부산ㆍ울산ㆍ경상남도,부산,A02,2024-11-01 12:00,흐리고 비,17,23,80
부산ㆍ울산ㆍ경상남도,부산,A02,2024-11-02 00:00,흐리고 비,18,21,80
부산ㆍ울산ㆍ경상남도,부산,A02,2024-11-02 12:00,흐림,18,21,40
부산ㆍ울산ㆍ경상남도,부산,A02,2024-11-03 00:00,구름많음,16,21,20
